# eventID  Edep_gas_total[MeV]  Nsteps_in_gas  Ntracks_in_gas
52 0.6959231909 69 27

t0[ns],x0[mm],y0[mm],z0[mm],x1[mm],y1[mm],z1[mm],Edep[MeV],event_id,track_id,pdg,volume_name,volume_copyNo
21.0164184,-34.88599633,0.4491967452,-2800,-35.92035428,0.5037387196,-2834.425757,0.02546848916,52,1,13,R134aDet,0
21.13130444,-35.92035428,0.5037387196,-2834.425757,-36.8915795,0.5548305125,-2866.735276,0.01584873643,52,1,13,R134aDet,0
21.2391282,-36.8915795,0.5548305125,-2866.735276,-37.68111909,0.5959722255,-2893.00875,0.01891147738,52,1,13,R134aDet,0
21.32680836,-37.68111909,0.5959722255,-2893.00875,-38.05105995,0.6153374761,-2905.313264,0.006532337949,52,1,13,R134aDet,0
21.36787115,-38.05105995,0.6153374761,-2905.313264,-39.4164823,0.6872826725,-2950.725559,0.02856107544,52,1,13,R134aDet,0
21.5194217,-39.4164823,0.6872826725,-2950.725559,-40.65361452,0.7522995604,-2991.888313,0.02659362116,52,1,13,R134aDet,0
21.65679056,-40.65361452,0.7522995604,-2991.888313,-43.27988349,0.8893887032,-3079.271073,0.04767423029,52,1,13,R134aDet,0
21.94840541,-43.27988349,0.8893887032,-3079.271073,-43.37820079,0.8945118111,-3082.545508,0.002306251272,52,1,13,R134aDet,0
21.95933289,-43.37820079,0.8945118111,-3082.545508,-43.46675853,0.8991154892,-3085.493669,0.001030086127,52,1,13,R134aDet,0
21.96917153,-43.46675853,0.8991154892,-3085.493669,-44.77582399,0.9672226513,-3129.079687,0.02768832705,52,1,13,R134aDet,0
22.11462724,-44.77582399,0.9672226513,-3129.079687,-45.65436783,1.012870461,-3158.329442,0.01742937675,52,1,13,R134aDet,0
22.21223984,-45.65436783,1.012870461,-3158.329442,-46.78828062,1.072000282,-3196.092581,0.02976674148,52,1,13,R134aDet,0
22.33826336,-46.78828062,1.072000282,-3196.092581,-46.90567874,1.078143275,-3200,0.003506988594,52,1,13,R134aDet,0
22.68502438,-49.90984416,1.235544539,-3300,-56.30823489,1.571480188,-3513.024182,0.133692928,52,1,13,R134aDet,1
23.39593099,-56.30823489,1.571480188,-3513.024182,-56.43178136,1.578042616,-3517.134772,0.001390288316,52,1,13,R134aDet,1
23.4096489,-56.43178136,1.578042616,-3517.134772,-57.04426254,1.610563033,-3537.516565,0.01467126268,52,1,13,R134aDet,1
23.47766727,-57.04426254,1.610563033,-3537.516565,-58.25285824,1.674932023,-3577.74512,0.02715585786,52,1,13,R134aDet,1
23.61191847,-58.25285824,1.674932023,-3577.74512,-58.7047696,1.699009342,-3592.780655,0.01176104868,52,1,13,R134aDet,1
23.66209525,-58.7047696,1.699009342,-3592.780655,-60.16891342,1.777161116,-3641.475426,0.03029637798,52,1,13,R134aDet,1
23.82460013,-60.16891342,1.777161116,-3641.475426,-61.43812741,1.845448779,-3683.671637,0.02894394045,52,1,13,R134aDet,1
23.96541797,-61.43812741,1.845448779,-3683.671637,-61.92906046,1.871713395,-3700,0.01127747622,52,1,13,R134aDet,1
23.96541797,-61.43812741,1.845448779,-3683.671637,-61.65691734,1.620232496,-3683.696387,0.007054788691,52,180,11,R134aDet,1
23.97081495,-61.65691734,1.620232496,-3683.696387,-61.6339505,1.643827695,-3683.68241,0.002911662151,52,180,11,R134aDet,1
23.82460013,-60.16891342,1.777161116,-3641.475426,-60.15070263,1.778552506,-3641.476773,0.001959003456,52,179,11,R134aDet,1
23.66209525,-58.7047696,1.699009342,-3592.780655,-58.62469278,1.593058053,-3592.793573,0.006168934728,52,178,11,R134aDet,1
23.61191847,-58.25285824,1.674932023,-3577.74512,-57.99785982,0.8485036303,-3577.868881,0.009244142512,52,177,11,R134aDet,1
23.6232069,-57.99785982,0.8485036303,-3577.868881,-58.16557024,0.809949839,-3577.867446,0.007111916475,52,177,11,R134aDet,1
23.6232069,-57.99785982,0.8485036303,-3577.868881,-57.99549646,0.8377890957,-3577.875522,0.001574473956,52,207,11,R134aDet,1
23.47766727,-57.04426254,1.610563033,-3537.516565,-57.05770385,1.618294017,-3537.516794,0.001769935894,52,176,11,R134aDet,1
23.4096489,-56.43178136,1.578042616,-3517.134772,-56.4437536,1.579289922,-3517.134874,0.001513962704,52,175,11,R134aDet,1
23.39593099,-56.30823489,1.571480188,-3513.024182,-56.28345204,1.581017586,-3513.026215,0.002449059757,52,174,11,R134aDet,1
22.33826336,-46.78828062,1.072000282,-3196.092581,-38.33055055,6.144956819,-3200,0.01261193256,52,172,11,R134aDet,0
23.71368664,117.7545488,42.49568845,-3300,117.7144084,42.57066171,-3300.066479,0.0002433954722,52,172,11,R134aDet,1
23.7150672,117.7144084,42.57066171,-3300.066479,117.6749846,42.63098728,-3300.128671,0.002017208979,52,172,11,R134aDet,1
23.71629554,117.6749846,42.63098728,-3300.128671,117.6196826,42.68379741,-3300.186178,0.0001450092619,52,172,11,R134aDet,1
23.71759851,117.6196826,42.68379741,-3300.186178,117.5833193,42.75588759,-3300.231506,0.0003695808485,52,172,11,R134aDet,1
23.71886573,117.5833193,42.75588759,-3300.231506,117.5082357,42.84913531,-3300.301463,0.0004061702863,52,172,11,R134aDet,1
23.72075966,117.5082357,42.84913531,-3300.301463,117.4281389,43.007359,-3300.390215,0.0001188748567,52,172,11,R134aDet,1
23.72344871,117.4281389,43.007359,-3300.390215,117.419303,43.07027233,-3300.436966,0.0002602870506,52,172,11,R134aDet,1
23.7245614,117.419303,43.07027233,-3300.436966,117.4321583,43.25185873,-3300.545954,0.002686936047,52,172,11,R134aDet,1
23.72755469,117.4321583,43.25185873,-3300.545954,117.3510782,43.51037595,-3300.443886,0.0010561049,52,172,11,R134aDet,1
23.73158619,117.3510782,43.51037595,-3300.443886,117.1968134,43.67641339,-3300.377693,0.001767107743,52,172,11,R134aDet,1
23.73505828,117.1968134,43.67641339,-3300.377693,117.1663798,43.83192022,-3300.313851,0.007082926319,52,172,11,R134aDet,1
23.7245614,117.419303,43.07027233,-3300.436966,117.4225456,43.06811637,-3300.446986,0.001411757766,52,217,11,R134aDet,1
22.21223984,-45.65436783,1.012870461,-3158.329442,-46.10762552,1.20184459,-3158.370167,0.01009446725,52,171,11,R134aDet,0
22.21974699,-46.10762552,1.20184459,-3158.370167,-46.08531581,1.187623703,-3158.356612,0.002612367284,52,171,11,R134aDet,0
22.11462724,-44.77582399,0.9672226513,-3129.079687,-44.78449982,0.9578026059,-3129.079943,0.001573222542,52,170,11,R134aDet,0
21.96917153,-43.46675853,0.8991154892,-3085.493669,-43.96477694,0.767730364,-3085.536971,0.01069180453,52,169,11,R134aDet,0
21.97694684,-43.96477694,0.767730364,-3085.536971,-43.94679121,0.7515957449,-3085.530944,0.002354008422,52,169,11,R134aDet,0
21.95933289,-43.37820079,0.8945118111,-3082.545508,-43.3642696,0.8952690106,-3082.546489,0.001660955682,52,168,11,R134aDet,0
21.94840541,-43.27988349,0.8893887032,-3079.271073,-46.52901179,1.008170541,-3079.871981,0.007514980273,52,167,11,R134aDet,0
21.97567849,-46.52901179,1.008170541,-3079.871981,-47.2380778,0.8753785965,-3079.64484,0.002074417791,52,167,11,R134aDet,0
21.98240734,-47.2380778,0.8753785965,-3079.64484,-49.51381812,1.438957732,-3079.516839,0.009049212134,52,167,11,R134aDet,0
22.00417239,-49.51381812,1.438957732,-3079.516839,-50.33463814,1.858848583,-3080.014613,0.002966804538,52,167,11,R134aDet,0
22.015225,-50.33463814,1.858848583,-3080.014613,-50.65188752,1.101477917,-3080.311907,0.006433085122,52,167,11,R134aDet,0
22.02571421,-50.67366737,1.096527477,-3080.331239,-50.80904575,1.055670216,-3080.732551,0.01172202387,52,167,11,R134aDet,0
22.02571421,-50.67366737,1.096527477,-3080.331239,-50.7030065,1.091743019,-3080.321037,0.002699011074,52,221,11,R134aDet,0
22.02529074,-50.65188752,1.101477917,-3080.311907,-50.6461604,1.116078724,-3080.322247,0.001989421767,52,220,11,R134aDet,0
22.015225,-50.33463814,1.858848583,-3080.014613,-50.34982271,1.863614028,-3080.01085,0.001828509322,52,219,11,R134aDet,0
21.98240734,-47.2380778,0.8753785965,-3079.64484,-47.24040135,0.8653503028,-3079.640567,0.001443605096,52,218,11,R134aDet,0
21.65679056,-40.65361452,0.7522995604,-2991.888313,-40.07501891,-0.05000019286,-2992.043401,0.008322270844,52,166,11,R134aDet,0
21.66927798,-40.07501891,-0.05000019286,-2992.043401,-40.13581879,-0.07908707403,-2991.670606,0.01099705132,52,166,11,R134aDet,0
21.5194217,-39.4164823,0.6872826725,-2950.725559,-39.4260307,0.6937945076,-2950.725701,0.001476430549,52,165,11,R134aDet,0
21.36787115,-38.05105995,0.6153374761,-2905.313264,-38.05329801,0.6001571051,-2905.314705,6.85350977e-05,52,164,11,R134aDet,0
21.36814058,-38.05329801,0.6001571051,-2905.314705,-38.03405005,0.406234737,-2905.402932,0.008025699348,52,164,11,R134aDet,0
21.36814058,-38.05329801,0.6001571051,-2905.314705,-38.05947607,0.5956207378,-2905.306175,0.001469262093,52,222,11,R134aDet,0
21.32680836,-37.68111909,0.5959722255,-2893.00875,-37.67466485,0.6138221106,-2893.009757,0.002003582092,52,163,11,R134aDet,0
21.2391282,-36.8915795,0.5548305125,-2866.735276,-36.89433997,0.5795234211,-2866.736347,0.002352175387,52,162,11,R134aDet,0
21.13130444,-35.92035428,0.5037387196,-2834.425757,-35.92712472,0.5224137584,-2834.426416,0.002058195736,52,161,11,R134aDet,0
