# eventID  Edep_gas_total[MeV]  Nsteps_in_gas  Ntracks_in_gas
106 0.5400567522 36 18

t0[ns],x0[mm],y0[mm],z0[mm],x1[mm],y1[mm],z1[mm],Edep[MeV],event_id,track_id,pdg,volume_name,volume_copyNo
21.01495786,4.585972984,3.973408984,-2800,4.594984256,3.991891971,-2803.074971,0.001876420999,106,1,13,R134aDet,0
21.02521527,4.594984256,3.991891971,-2803.074971,4.791453107,4.394595088,-2870.069162,0.03958378657,106,1,13,R134aDet,0
21.24869268,4.791453107,4.394595088,-2870.069162,5.030347981,4.885824836,-2951.856198,0.04888531861,106,1,13,R134aDet,0
21.52151564,5.030347981,4.885824836,-2951.856198,5.196713599,5.229757642,-3009.243319,0.03534535009,106,1,13,R134aDet,0
21.71294601,5.196713599,5.229757642,-3009.243319,5.319767999,5.484143285,-3051.722139,0.02458190837,106,1,13,R134aDet,0
21.85464567,5.319767999,5.484143285,-3051.722139,5.408289471,5.665830848,-3082.154051,0.01761286627,106,1,13,R134aDet,0
21.95615959,5.408289471,5.665830848,-3082.154051,5.563010183,5.983641875,-3135.400763,0.03513313573,106,1,13,R134aDet,0
22.13377847,5.563010183,5.983641875,-3135.400763,5.72624954,6.318676814,-3191.423617,0.03694449821,106,1,13,R134aDet,0
22.32065795,5.72624954,6.318676814,-3191.423617,5.727694553,6.321655475,-3191.922929,0.0002183060196,106,1,13,R134aDet,0
22.32232354,5.727694553,6.321655475,-3191.922929,5.751050475,6.369853109,-3200,0.004306644048,106,1,13,R134aDet,0
22.68284397,6.040549175,6.966713687,-3300,6.168983647,7.231848106,-3344.402308,0.03053132908,106,1,13,R134aDet,1
22.83095994,6.168983647,7.231848106,-3344.402308,6.378479308,7.66673677,-3417.28421,0.05063974315,106,1,13,R134aDet,1
23.07407731,6.378479308,7.66673677,-3417.28421,6.381523999,7.673051504,-3418.343042,0.002691033273,106,1,13,R134aDet,1
23.07760933,6.381523999,7.673051504,-3418.343042,6.430986996,7.775664986,-3435.553072,0.01221304649,106,1,13,R134aDet,1
23.13501806,6.430986996,7.775664986,-3435.553072,6.541553275,8.005868058,-3474.126195,0.02218202579,106,1,13,R134aDet,1
23.26368918,6.541553275,8.005868058,-3474.126195,6.798764018,8.543105049,-3564.105158,0.05535538942,106,1,13,R134aDet,1
23.56383843,6.798764018,8.543105049,-3564.105158,6.915491598,8.787274091,-3605.085854,0.02043043857,106,1,13,R134aDet,1
23.70054065,6.915491598,8.787274091,-3605.085854,7.044180066,9.053891848,-3650.011874,0.02502211005,106,1,13,R134aDet,1
23.85040355,7.044180066,9.053891848,-3650.011874,7.1870198,9.351072327,-3700,0.02666946591,106,1,13,R134aDet,1
23.85040355,7.044180066,9.053891848,-3650.011874,7.059004551,9.058390494,-3650.012449,0.001769585774,106,168,11,R134aDet,1
23.70054065,6.915491598,8.787274091,-3605.085854,6.887645405,8.810557801,-3605.087742,0.002939019873,106,167,11,R134aDet,1
23.56383843,6.798764018,8.543105049,-3564.105158,6.852095623,8.547045032,-3564.108193,0.003683251015,106,166,11,R134aDet,1
23.26368918,6.541553275,8.005868058,-3474.126195,6.532611886,7.996278079,-3474.126796,0.001597110413,106,165,11,R134aDet,1
23.13501806,6.430986996,7.775664986,-3435.553072,6.494472668,7.811913368,-3435.557471,0.004403203449,106,164,11,R134aDet,1
23.07760933,6.381523999,7.673051504,-3418.343042,6.388751237,7.680248344,-3418.343351,0.001367022986,106,163,11,R134aDet,1
23.07407731,6.378479308,7.66673677,-3417.28421,6.286645044,7.631550613,-3417.291706,0.005206413653,106,162,11,R134aDet,1
22.83095994,6.168983647,7.231848106,-3344.402308,6.226802534,7.222090508,-3344.405814,0.003883876832,106,161,11,R134aDet,1
22.32232354,5.727694553,6.321655475,-3191.922929,5.753219045,6.303504552,-3191.924572,0.002695719071,106,160,11,R134aDet,0
22.32065795,5.72624954,6.318676814,-3191.423617,5.728467885,6.307480521,-3191.42411,0.001465842754,106,159,11,R134aDet,0
22.13377847,5.563010183,5.983641875,-3135.400763,5.546453678,5.971238512,-3135.401825,0.00210990921,106,158,11,R134aDet,0
21.95615959,5.408289471,5.665830848,-3082.154051,5.444415671,5.68590921,-3082.156127,0.003170730601,106,157,11,R134aDet,0
21.85464567,5.319767999,5.484143285,-3051.722139,5.314057115,5.349273567,-3051.733499,0.006221430106,106,156,11,R134aDet,0
21.71294601,5.196713599,5.229757642,-3009.243319,5.177254579,5.236883627,-3009.244275,0.002111756802,106,155,11,R134aDet,0
21.52151564,5.030347981,4.885824836,-2951.856198,5.027806899,4.898568822,-2951.856641,0.001587846567,106,154,11,R134aDet,0
21.24869268,4.791453107,4.394595088,-2870.069162,4.769085416,4.420371312,-2870.07087,0.002834628218,106,153,11,R134aDet,0
21.02521527,4.594984256,3.991891971,-2803.074971,4.562303309,3.99738872,-2803.076764,0.002786588211,106,152,11,R134aDet,0
