# eventID  Edep_gas_total[MeV]  Nsteps_in_gas  Ntracks_in_gas
41 0.6372243229 55 23

t0[ns],x0[mm],y0[mm],z0[mm],x1[mm],y1[mm],z1[mm],Edep[MeV],event_id,track_id,pdg,volume_name,volume_copyNo
21.01493989,1.305393489,3.940570174,-2800,1.349629078,3.990457639,-2811.828371,0.005675082171,41,1,13,R134aDet,0
21.0543964,1.349629078,3.990457639,-2811.828371,1.417588705,4.06704677,-2829.997731,0.01223473904,41,1,13,R134aDet,0
21.11500488,1.417588705,4.06704677,-2829.997731,1.561892348,4.229977709,-2868.644592,0.02505390578,41,1,13,R134aDet,0
21.24392121,1.561892348,4.229977709,-2868.644592,1.742997133,4.435205522,-2917.390004,0.03194408383,41,1,13,R134aDet,0
21.4065238,1.742997133,4.435205522,-2917.390004,1.776613087,4.473369638,-2926.43836,0.008739685682,41,1,13,R134aDet,0
21.43670687,1.776613087,4.473369638,-2926.43836,1.8373614,4.542457733,-2942.801623,0.01433391396,41,1,13,R134aDet,0
21.49129065,1.8373614,4.542457733,-2942.801623,1.975765268,4.699960157,-2980.075823,0.02018956965,41,1,13,R134aDet,0
21.61562812,1.975765268,4.699960157,-2980.075823,1.984841478,4.710253753,-2982.519878,0.00252945268,41,1,13,R134aDet,0
21.62378089,1.984841478,4.710253753,-2982.519878,2.100938242,4.84183306,-3013.882814,0.01805588672,41,1,13,R134aDet,0
21.72839984,2.100938242,4.84183306,-3013.882814,2.309886766,5.079513277,-3070.755444,0.03414397171,41,1,13,R134aDet,0
21.91811274,2.309886766,5.079513277,-3070.755444,2.44790304,5.236856012,-3108.490009,0.02237993765,41,1,13,R134aDet,0
22.04398583,2.44790304,5.236856012,-3108.490009,2.554500525,5.3587529,-3137.796274,0.01734157885,41,1,13,R134aDet,0
22.1417442,2.554500525,5.3587529,-3137.796274,2.756661688,5.590627516,-3193.392647,0.03394462218,41,1,13,R134aDet,0
