# eventID  Edep_gas_total[MeV]  Nsteps_in_gas  Ntracks_in_gas
84 0.6390051057 66 30

t0[ns],x0[mm],y0[mm],z0[mm],x1[mm],y1[mm],z1[mm],Edep[MeV],event_id,track_id,pdg,volume_name,volume_copyNo
21.0150514,-4.496702377,0.6326856571,-2800,-4.509075995,0.772406402,-2816.489491,0.007535445013,84,1,13,R134aDet,0
21.07005738,-4.509075995,0.772406402,-2816.489491,-4.522533452,0.9239223667,-2834.382599,0.006836812959,84,1,13,R134aDet,0
21.12974558,-4.522533452,0.9239223667,-2834.382599,-4.525651273,0.9592075854,-2838.551875,0.00191498712,84,1,13,R134aDet,0
21.14365353,-4.525651273,0.9592075854,-2838.551875,-4.555909398,1.304363289,-2879.333883,0.02555303013,84,1,13,R134aDet,0
21.27969498,-4.555909398,1.304363289,-2879.333883,-4.604772651,1.850595753,-2943.96678,0.03272719435,84,1,13,R134aDet,0
21.49529868,-4.604772651,1.850595753,-2943.96678,-4.633223516,2.165251252,-2981.191954,0.02555313549,84,1,13,R134aDet,0
21.61947516,-4.633223516,2.165251252,-2981.191954,-4.717280114,3.090523665,-3091.001018,0.06253305858,84,1,13,R134aDet,0
21.98577835,-4.717280114,3.090523665,-3091.001018,-4.734865376,3.289581593,-3114.589389,0.01279340928,84,1,13,R134aDet,0
22.0644649,-4.734865376,3.289581593,-3114.589389,-4.792592552,3.938436917,-3191.56238,0.04742506338,84,1,13,R134aDet,0
22.32123289,-4.792592552,3.938436917,-3191.56238,-4.796857945,3.985684648,-3197.176093,0.002314227983,84,1,13,R134aDet,0
22.33995922,-4.796857945,3.985684648,-3197.176093,-4.798991689,4.009468693,-3200,0.001129864141,84,1,13,R134aDet,0
22.68296117,-4.874253548,4.85161542,-3300,-4.876220023,4.873597193,-3302.609178,0.001617150818,84,1,13,R134aDet,1
22.69166491,-4.876220023,4.873597193,-3302.609178,-4.928848401,5.463595468,-3372.648071,0.04095043265,84,1,13,R134aDet,1
22.92530199,-4.928848401,5.463595468,-3372.648071,-4.94007073,5.587707491,-3387.375856,0.009140568224,84,1,13,R134aDet,1
22.97443122,-4.94007073,5.587707491,-3387.375856,-4.987997429,6.117188592,-3450.25166,0.04482495511,84,1,13,R134aDet,1
23.18417353,-4.987997429,6.117188592,-3450.25166,-5.014617862,6.414595659,-3485.612067,0.02095400371,84,1,13,R134aDet,1
23.30212944,-5.014617862,6.414595659,-3485.612067,-5.040279244,6.703779047,-3519.950938,0.02109638004,84,1,13,R134aDet,1
23.4166777,-5.040279244,6.703779047,-3519.950938,-5.065207951,6.987048439,-3553.663339,0.01986458184,84,1,13,R134aDet,1
23.52913615,-5.065207951,6.987048439,-3553.663339,-5.109365391,7.49696941,-3614.346619,0.03565132284,84,1,13,R134aDet,1
23.73156456,-5.109365391,7.49696941,-3614.346619,-5.140427586,7.857928078,-3657.34218,0.02878372539,84,1,13,R134aDet,1
23.87498994,-5.140427586,7.857928078,-3657.34218,-5.146704546,7.928945856,-3665.80578,0.00451030045,84,1,13,R134aDet,1
23.90322297,-5.146704546,7.928945856,-3665.80578,-5.158247288,8.058411117,-3681.221581,0.01416756032,84,1,13,R134aDet,1
23.95464728,-5.158247288,8.058411117,-3681.221581,-5.172120993,8.216112474,-3700,0.01413700157,84,1,13,R134aDet,1
23.95464728,-5.158247288,8.058411117,-3681.221581,-5.185332294,8.068414323,-3681.222924,0.002569723699,84,175,11,R134aDet,1
23.90322297,-5.146704546,7.928945856,-3665.80578,-5.128407807,7.910141204,-3665.807231,0.002429783705,84,174,11,R134aDet,1
23.87498994,-5.140427586,7.857928078,-3657.34218,-5.077002543,7.874858571,-3657.346264,0.004142775413,84,173,11,R134aDet,1
23.73156456,-5.109365391,7.49696941,-3614.346619,-5.780237548,8.531213645,-3614.520035,0.0107018913,84,172,11,R134aDet,1
23.74602615,-5.780237548,8.531213645,-3614.520035,-5.749412349,8.796343838,-3614.507349,0.001558293873,84,172,11,R134aDet,1
23.75025151,-5.749412349,8.796343838,-3614.507349,-5.903091695,8.735795312,-3614.406577,0.00759116002,84,172,11,R134aDet,1
23.75025151,-5.749412349,8.796343838,-3614.507349,-5.739583233,8.81094041,-3614.483341,0.002614402091,84,179,11,R134aDet,1
23.52913615,-5.065207951,6.987048439,-3553.663339,-5.069395025,7.002704049,-3553.663888,0.001819011084,84,171,11,R134aDet,1
23.4166777,-5.040279244,6.703779047,-3519.950938,-7.692961364,4.311764458,-3520.771822,0.009112696835,84,170,11,R134aDet,1
23.44592472,-7.692961364,4.311764458,-3520.771822,-7.774040848,4.346767702,-3521.156469,0.0007743215329,84,170,11,R134aDet,1
23.44935453,-7.774040848,4.346767702,-3521.156469,-7.726508752,4.761045832,-3523.400899,0.00654660335,84,170,11,R134aDet,1
23.46967636,-7.726508752,4.761045832,-3523.400899,-6.307611608,6.018300972,-3522.887119,0.005615812945,84,170,11,R134aDet,1
23.48908616,-6.307611608,6.018300972,-3522.887119,-6.012086545,6.972112512,-3521.723485,0.008417628159,84,170,11,R134aDet,1
23.50565268,-6.012086545,6.972112512,-3521.723485,-6.105518716,6.977493954,-3520.974583,0.006124671732,84,170,11,R134aDet,1
23.51543073,-6.105518716,6.977493954,-3520.974583,-6.185088404,6.828432216,-3520.851666,0.00197383492,84,170,11,R134aDet,1
23.51897908,-6.185088404,6.828432216,-3520.851666,-6.237639328,6.868897553,-3520.707191,0.006804100877,84,170,11,R134aDet,1
23.51897908,-6.185088404,6.828432216,-3520.851666,-6.193701034,6.82302256,-3520.85325,0.001374383713,84,183,11,R134aDet,1
23.51543073,-6.105518716,6.977493954,-3520.974583,-6.094072332,6.974904679,-3520.970231,0.00155092093,84,182,11,R134aDet,1
23.46967636,-7.726508752,4.761045832,-3523.400899,-7.735496871,4.766986537,-3523.390197,0.00174728435,84,181,11,R134aDet,1
23.44935453,-7.774040848,4.346767702,-3521.156469,-7.778420921,4.336568207,-3521.158528,0.001455120674,84,180,11,R134aDet,1
23.30212944,-5.014617862,6.414595659,-3485.612067,-5.009995917,6.426454622,-3485.612469,0.001567530175,84,169,11,R134aDet,1
23.18417353,-4.987997429,6.117188592,-3450.25166,-4.984925379,6.101009612,-3450.252497,0.001837768905,84,168,11,R134aDet,1
22.97443122,-4.94007073,5.587707491,-3387.375856,-4.950591,5.605631082,-3387.376642,0.002114987476,84,167,11,R134aDet,1
22.92530199,-4.928848401,5.463595468,-3372.648071,-4.920170669,5.473350171,-3372.648511,0.001592437315,84,166,11,R134aDet,1
22.69166491,-4.876220023,4.873597193,-3302.609178,-4.887980424,4.880763827,-3302.609661,0.001645845653,84,165,11,R134aDet,1
22.33995922,-4.796857945,3.985684648,-3197.176093,-4.835592352,3.997436023,-3197.178206,0.003132518824,84,164,11,R134aDet,0
22.32123289,-4.792592552,3.938436917,-3191.56238,-4.764547388,3.960933166,-3191.564134,0.002922350467,84,163,11,R134aDet,0
22.0644649,-4.734865376,3.289581593,-3114.589389,-4.725437053,3.267180771,-3114.590744,0.002322534944,84,162,11,R134aDet,0
21.98577835,-4.717280114,3.090523665,-3091.001018,-4.735798531,3.11830247,-3091.002516,0.002797920963,84,161,11,R134aDet,0
21.61947516,-4.633223516,2.165251252,-2981.191954,-4.55090817,2.229184759,-2981.199036,0.00537729875,84,160,11,R134aDet,0
21.49529868,-4.604772651,1.850595753,-2943.96678,-4.618740868,1.842997887,-2943.967501,0.00179846341,84,159,11,R134aDet,0
21.27969498,-4.555909398,1.304363289,-2879.333883,-4.551388589,1.293010313,-2879.334455,0.001529144276,84,158,11,R134aDet,0
21.14365353,-4.525651273,0.9592075854,-2838.551875,-4.569987859,0.905613466,-2838.5568,0.004282534321,84,157,11,R134aDet,0
21.12974558,-4.522533452,0.9239223667,-2834.382599,-4.534915984,0.9277581845,-2834.383068,0.001585515698,84,156,11,R134aDet,0
21.07005738,-4.509075995,0.772406402,-2816.489491,-3.297812295,1.208318732,-2816.733401,0.002353747319,84,155,11,R134aDet,0
21.08207513,-3.297812295,1.208318732,-2816.733401,-2.486853866,2.453711377,-2817.369363,0.003940322749,84,155,11,R134aDet,0
21.0976301,-2.486853866,2.453711377,-2817.369363,-2.459845633,3.042900505,-2817.637201,0.001409871734,84,155,11,R134aDet,0
21.10451968,-2.459845633,3.042900505,-2817.637201,-2.354039187,4.36927666,-2817.992525,0.01037030361,84,155,11,R134aDet,0
21.11997299,-2.354039187,4.36927666,-2817.992525,-2.583040653,4.88302071,-2817.878615,0.01053482933,84,155,11,R134aDet,0
21.12836849,-2.583040653,4.88302071,-2817.878615,-2.548958521,4.869197319,-2817.854297,0.003290165075,84,155,11,R134aDet,0
21.10451968,-2.459845633,3.042900505,-2817.637201,-2.463203065,3.040119906,-2817.648866,0.001546024884,84,186,11,R134aDet,0
