# eventID  Edep_gas_total[MeV]  Nsteps_in_gas  Ntracks_in_gas
82 0.5996189095 53 25

t0[ns],x0[mm],y0[mm],z0[mm],x1[mm],y1[mm],z1[mm],Edep[MeV],event_id,track_id,pdg,volume_name,volume_copyNo
21.01509484,-8.83580682,15.22407303,-2800,-9.008803197,15.44784403,-2827.350836,0.01640394809,82,1,13,R134aDet,0
21.10633389,-9.008803197,15.44784403,-2827.350836,-9.075313583,15.53370383,-2837.860419,0.009090003201,82,1,13,R134aDet,0
21.14139258,-9.075313583,15.53370383,-2837.860419,-9.111495917,15.58033135,-2843.574029,0.003344588402,82,1,13,R134aDet,0
21.16045248,-9.111495917,15.58033135,-2843.574029,-9.29640694,15.81854809,-2872.760211,0.01947764193,82,1,13,R134aDet,0
21.25781402,-9.29640694,15.81854809,-2872.760211,-9.551054044,16.1461975,-2912.904307,0.02403067408,82,1,13,R134aDet,0
21.39172982,-9.551054044,16.1461975,-2912.904307,-10.16564943,16.93459341,-3009.588885,0.06025043747,82,1,13,R134aDet,0
21.71425778,-10.16564943,16.93459341,-3009.588885,-10.30237785,17.10962554,-3031.041982,0.02070356943,82,1,13,R134aDet,0
21.7858227,-10.30237785,17.10962554,-3031.041982,-10.43846327,17.28406568,-3052.407325,0.01434710815,82,1,13,R134aDet,0
21.85709489,-10.43846327,17.28406568,-3052.407325,-10.61949028,17.51595584,-3080.794383,0.01802085158,82,1,13,R134aDet,0
21.95179068,-10.61949028,17.51595584,-3080.794383,-10.81633007,17.7674488,-3111.597862,0.01856160286,82,1,13,R134aDet,0
22.05454736,-10.81633007,17.7674488,-3111.597862,-10.90370524,17.87889491,-3125.236786,0.009174058461,82,1,13,R134aDet,0
22.10004516,-10.90370524,17.87889491,-3125.236786,-10.94403885,17.93021863,-3131.483258,0.005194922889,82,1,13,R134aDet,0
22.12088266,-10.94403885,17.93021863,-3131.483258,-11.02638993,18.03492354,-3144.219793,0.005202032224,82,1,13,R134aDet,0
22.16337024,-11.02638993,18.03492354,-3144.219793,-11.23770959,18.30375078,-3176.94031,0.02095810619,82,1,13,R134aDet,0
22.27252202,-11.23770959,18.30375078,-3176.94031,-11.38641165,18.49359926,-3200,0.01247430497,82,1,13,R134aDet,0
22.68303465,-12.03234779,19.31641588,-3300,-12.07628713,19.37241968,-3306.806169,0.003206333873,82,1,13,R134aDet,1
22.70573923,-12.07628713,19.37241968,-3306.806169,-13.023071,20.58019121,-3453.513655,0.09065718071,82,1,13,R134aDet,1
23.19513812,-13.023071,20.58019121,-3453.513655,-13.08917492,20.66487752,-3463.770289,0.007203623284,82,1,13,R134aDet,1
23.22935305,-13.08917492,20.66487752,-3463.770289,-13.19432462,20.79967126,-3480.105092,0.01052298615,82,1,13,R134aDet,1
23.28384403,-13.19432462,20.79967126,-3480.105092,-13.64762461,21.38034399,-3550.495041,0.04551117619,82,1,13,R134aDet,1
23.51865662,-13.64762461,21.38034399,-3550.495041,-13.96061396,21.78253935,-3599.19482,0.02960312405,82,1,13,R134aDet,1
23.68111336,-13.96061396,21.78253935,-3599.19482,-14.40988183,22.36060901,-3669.141446,0.04544499523,82,1,13,R134aDet,1
23.91444708,-14.40988183,22.36060901,-3669.141446,-14.50969492,22.48975981,-3684.760517,0.008358622874,82,1,13,R134aDet,1
23.96655045,-14.50969492,22.48975981,-3684.760517,-14.60700535,22.61564553,-3700,0.005545764338,82,1,13,R134aDet,1
23.96655045,-14.50969492,22.48975981,-3684.760517,-14.51654292,22.52125851,-3684.761882,0.002740798989,82,192,11,R134aDet,1
23.91444708,-14.40988183,22.36060901,-3669.141446,-14.41482545,22.35128471,-3669.141881,0.001396498882,82,191,11,R134aDet,1
23.68111336,-13.96061396,21.78253935,-3599.19482,-13.96812087,21.78941351,-3599.195087,0.001365220005,82,190,11,R134aDet,1
23.51865662,-13.64762461,21.38034399,-3550.495041,-13.85745082,21.16822427,-3550.541098,0.00100440154,82,189,11,R134aDet,1
23.52206254,-13.85745082,21.16822427,-3550.541098,-14.80299577,20.57798834,-3550.88757,0.0119054347,82,189,11,R134aDet,1
23.53591761,-14.80299577,20.57798834,-3550.88757,-15.06741422,20.65739399,-3550.788839,0.009551270878,82,189,11,R134aDet,1
23.52206254,-13.85745082,21.16822427,-3550.541098,-13.85767848,21.16269428,-3550.531262,0.001454874891,82,196,11,R134aDet,1
23.28384403,-13.19432462,20.79967126,-3480.105092,-13.16822026,21.01498321,-3480.122784,0.008102111475,82,188,11,R134aDet,1
23.22935305,-13.08917492,20.66487752,-3463.770289,-13.10076046,20.66256367,-3463.770686,0.001497076187,82,187,11,R134aDet,1
23.19513812,-13.023071,20.58019121,-3453.513655,-13.02194862,20.56277715,-3453.51456,0.001903944279,82,186,11,R134aDet,1
22.70573923,-12.07628713,19.37241968,-3306.806169,-12.07786489,19.3517553,-3306.807272,0.002112308033,82,185,11,R134aDet,1
22.27252202,-11.23770959,18.30375078,-3176.94031,-11.24751147,18.31105684,-3176.940659,0.001528898459,82,183,11,R134aDet,0
22.16337024,-11.02638993,18.03492354,-3144.219793,-11.03480169,18.0239133,-3144.220386,0.001652322524,82,182,11,R134aDet,0
22.12088266,-10.94403885,17.93021863,-3131.483258,-10.93538014,18.01242991,-3131.488253,0.004719412705,82,181,11,R134aDet,0
22.10004516,-10.90370524,17.87889491,-3125.236786,-10.99093848,17.8861297,-3125.24221,0.004874011943,82,180,11,R134aDet,0
22.05454736,-10.81633007,17.7674488,-3111.597862,-10.82755534,17.77799872,-3111.598344,0.001763241821,82,179,11,R134aDet,0
21.95179068,-10.61949028,17.51595584,-3080.794383,-10.58667059,17.53833829,-3080.799653,0.0002385575579,82,178,11,R134aDet,0
21.95231017,-10.58667059,17.53833829,-3080.799653,-10.0618271,18.07471632,-3080.781999,0.01160486245,82,178,11,R134aDet,0
21.96251087,-10.0618271,18.07471632,-3080.781999,-10.0179965,18.13773424,-3080.780737,0.004522047034,82,178,11,R134aDet,0
21.95231017,-10.58667059,17.53833829,-3080.799653,-10.5797569,17.53183546,-3080.805412,0.001440099286,82,197,11,R134aDet,0
21.85709489,-10.43846327,17.28406568,-3052.407325,-10.36456439,17.29381404,-3052.412641,0.003408893879,82,177,11,R134aDet,0
21.85899438,-10.36456439,17.29381404,-3052.412641,-10.36532873,17.2944401,-3052.406051,0.001048723482,82,177,11,R134aDet,0
21.7858227,-10.30237785,17.10962554,-3031.041982,-10.28943422,17.07825617,-3031.044107,0.002826380488,82,176,11,R134aDet,0
21.71425778,-10.16564943,16.93459341,-3009.588885,-10.19242379,16.89897598,-3009.591542,0.003313864172,82,175,11,R134aDet,0
21.39172982,-9.551054044,16.1461975,-2912.904307,-9.531566168,16.15609314,-2912.90536,0.002180165155,82,174,11,R134aDet,0
21.25781402,-9.29640694,15.81854809,-2872.760211,-9.293810509,15.80740609,-2872.760752,0.001468121983,82,173,11,R134aDet,0
21.16045248,-9.111495917,15.58033135,-2843.574029,-9.086053575,15.57459694,-2843.575507,0.002421344308,82,172,11,R134aDet,0
21.14139258,-9.075313583,15.53370383,-2837.860419,-9.090510041,15.55672055,-2837.861499,0.002501096296,82,171,11,R134aDet,0
21.10633389,-9.008803197,15.44784403,-2827.350836,-9.005128995,15.46312598,-2827.351391,0.001785269487,82,170,11,R134aDet,0
