# eventID  Edep_gas_total[MeV]  Nsteps_in_gas  Ntracks_in_gas
142 0.6551602408 63 30

t0[ns],x0[mm],y0[mm],z0[mm],x1[mm],y1[mm],z1[mm],Edep[MeV],event_id,track_id,pdg,volume_name,volume_copyNo
21.01506754,3.115131909,14.6645231,-2800,3.090245771,15.00112587,-2857.477985,0.02989992038,142,1,13,R134aDet,0
21.20680007,3.090245771,15.00112587,-2857.477985,3.074351423,15.20647599,-2892.540478,0.02104160014,142,1,13,R134aDet,0
21.32375999,3.074351423,15.20647599,-2892.540478,3.039444442,15.64699226,-2967.648985,0.05085350488,142,1,13,R134aDet,0
21.57430366,3.039444442,15.64699226,-2967.648985,3.031473275,15.74071826,-2983.69661,0.009692235697,142,1,13,R134aDet,0
21.62783462,3.031473275,15.74071826,-2983.69661,2.969151851,16.47662024,-3109.792572,0.07106227142,142,1,13,R134aDet,0
22.04845993,2.969151851,16.47662024,-3109.792572,2.946444332,16.73527929,-3154.468187,0.03251242934,142,1,13,R134aDet,0
22.19748683,2.946444332,16.73527929,-3154.468187,2.93124858,16.90959135,-3184.598724,0.01770248229,142,1,13,R134aDet,0
22.29799491,2.93124858,16.90959135,-3184.598724,2.927165167,16.95654264,-3192.720998,0.00463914026,142,1,13,R134aDet,0
22.32508882,2.927165167,16.95654264,-3192.720998,2.923532842,16.99867323,-3200,0.003621290627,142,1,13,R134aDet,0
22.68294526,2.873497691,17.5775337,-3300,2.86225051,17.70916256,-3322.70438,0.01204094163,142,1,13,R134aDet,1
22.75868151,2.86225051,17.70916256,-3322.70438,2.849354316,17.85884217,-3348.555283,0.0219967068,142,1,13,R134aDet,1
22.84491379,2.849354316,17.85884217,-3348.555283,2.839422095,17.97285482,-3368.250222,0.01384207042,142,1,13,R134aDet,1
22.91061127,2.839422095,17.97285482,-3368.250222,2.839220047,17.97515823,-3368.648723,0.0002333647397,142,1,13,R134aDet,1
22.91194057,2.839220047,17.97515823,-3368.648723,2.827624968,18.10673483,-3391.408632,0.01353085078,142,1,13,R134aDet,1
22.98786204,2.827624968,18.10673483,-3391.408632,2.821892794,18.17253776,-3402.785036,0.007866383964,142,1,13,R134aDet,1
23.02581094,2.821892794,18.17253776,-3402.785036,2.810997181,18.29509767,-3423.970759,0.01269961566,142,1,13,R134aDet,1
23.09648131,2.810997181,18.29509767,-3423.970759,2.802051534,18.39381773,-3441.051904,0.01483253825,142,1,13,R134aDet,1
23.15345982,2.802051534,18.39381773,-3441.051904,2.781429167,18.62108315,-3480.375143,0.0270417495,142,1,13,R134aDet,1
23.2846325,2.781429167,18.62108315,-3480.375143,2.781077238,18.62499051,-3481.050507,0.0001297462567,142,1,13,R134aDet,1
23.28688535,2.781077238,18.62499051,-3481.050507,2.770943429,18.73707217,-3500.421927,0.008850351765,142,1,13,R134aDet,1
23.35150365,2.770943429,18.73707217,-3500.421927,2.738245483,19.10092569,-3563.338968,0.04381041076,142,1,13,R134aDet,1
23.56137946,2.738245483,19.10092569,-3563.338968,2.666240679,19.8936444,-3700,0.079484292,142,1,13,R134aDet,1
23.56137946,2.738245483,19.10092569,-3563.338968,2.750114978,19.09285023,-3563.339605,0.001688919377,142,173,11,R134aDet,1
23.35150365,2.770943429,18.73707217,-3500.421927,2.436970124,18.86833943,-3500.459862,0.003475729161,142,172,11,R134aDet,1
23.3571558,2.436970124,18.86833943,-3500.459862,2.361516022,19.00196185,-3500.520602,0.006947857991,142,172,11,R134aDet,1
23.3571558,2.436970124,18.86833943,-3500.459862,2.431924156,18.87077368,-3500.44835,0.001572710823,142,176,11,R134aDet,1
23.28688535,2.781077238,18.62499051,-3481.050507,2.791000451,18.62320589,-3481.05089,0.001357541085,142,171,11,R134aDet,1
23.2846325,2.781429167,18.62108315,-3480.375143,2.787373352,18.60369827,-3480.376052,0.001964314203,142,170,11,R134aDet,1
23.15345982,2.802051534,18.39381773,-3441.051904,2.814582861,18.40281268,-3441.0525,0.001764969417,142,169,11,R134aDet,1
23.09648131,2.810997181,18.29509767,-3423.970759,3.098230521,18.27206443,-3424.007736,0.001403449643,142,168,11,R134aDet,1
23.1003788,3.098230521,18.27206443,-3424.007736,3.178471574,18.25782006,-3424.069596,0.0005595531011,142,168,11,R134aDet,1
23.10189481,3.178471574,18.25782006,-3424.069596,3.298685876,18.38158629,-3424.211123,0.008215814165,142,168,11,R134aDet,1
23.10189481,3.178471574,18.25782006,-3424.069596,3.210753125,18.19008542,-3424.102189,0.004686916154,142,178,11,R134aDet,1
23.1003788,3.098230521,18.27206443,-3424.007736,3.096807257,18.28562224,-3424.012816,0.001701761038,142,177,11,R134aDet,1
23.02581094,2.821892794,18.17253776,-3402.785036,3.51042296,18.25834924,-3402.874315,0.007621271831,142,167,11,R134aDet,1
23.0350882,3.51042296,18.25834924,-3402.874315,3.656505217,18.31259124,-3402.76843,0.007479500609,142,167,11,R134aDet,1
23.0350882,3.51042296,18.25834924,-3402.874315,3.505105582,18.27450537,-3402.875145,0.001874269393,142,179,11,R134aDet,1
22.98786204,2.827624968,18.10673483,-3391.408632,2.800235318,18.11134646,-3391.409968,0.002512010831,142,166,11,R134aDet,1
22.91194057,2.839220047,17.97515823,-3368.648723,2.85886133,17.96802475,-3368.649727,0.002122456002,142,165,11,R134aDet,1
22.91061127,2.839422095,17.97285482,-3368.250222,2.939364593,18.02189152,-3368.258214,0.005580767361,142,164,11,R134aDet,1
22.84491379,2.849354316,17.85884217,-3348.555283,2.798900439,17.8912363,-3348.558789,0.003933572373,142,163,11,R134aDet,1
22.75868151,2.86225051,17.70916256,-3322.70438,2.849342652,17.73448771,-3322.705645,0.002546099857,142,162,11,R134aDet,1
22.32508882,2.927165167,16.95654264,-3192.720998,2.899967636,16.87060358,-3192.727762,0.004957565743,142,161,11,R134aDet,0
22.29799491,2.93124858,16.90959135,-3184.598724,2.942377051,16.9002858,-3184.599375,0.001699813052,142,160,11,R134aDet,0
22.19748683,2.946444332,16.73527929,-3154.468187,2.951182288,16.74521773,-3154.468545,0.001433205931,142,159,11,R134aDet,0
22.04845993,2.969151851,16.47662024,-3109.792572,2.973882876,16.48967032,-3109.793057,0.001653876437,142,158,11,R134aDet,0
21.62783462,3.031473275,15.74071826,-2983.69661,2.986347449,15.7021783,-2983.700484,0.003911396914,142,157,11,R134aDet,0
21.57430366,3.039444442,15.64699226,-2967.648985,3.044873889,15.65769484,-2967.649386,0.001511649715,142,156,11,R134aDet,0
21.32375999,3.074351423,15.20647599,-2892.540478,3.074979456,15.2461362,-2892.542428,0.003095337162,142,155,11,R134aDet,0
21.20680007,3.090245771,15.00112587,-2857.477985,3.102981811,14.98564599,-2857.478984,0.002070326065,142,154,11,R134aDet,0
21.19464647,-24.57794944,4.233451326,-2800,-24.72213461,5.223963337,-2801.865198,0.002911143943,142,152,11,R134aDet,0
21.20911385,-24.72213461,5.223963337,-2801.865198,-23.36001634,7.712200751,-2804.228002,0.005056710096,142,152,11,R134aDet,0
21.23412061,-23.36001634,7.712200751,-2804.228002,-23.5813722,9.214231002,-2805.127335,0.003876077171,142,152,11,R134aDet,0
21.24714646,-23.5813722,9.214231002,-2805.127335,-22.93376394,13.39138128,-2805.750696,0.0109393592,142,152,11,R134aDet,0
21.2767297,-22.93376394,13.39138128,-2805.750696,-23.15702791,14.51861169,-2807.163913,0.003421917718,142,152,11,R134aDet,0
21.29151481,-23.15702791,14.51861169,-2807.163913,-23.05356492,15.29605055,-2809.13354,0.008429404014,142,152,11,R134aDet,0
21.31189618,-23.05356492,15.29605055,-2809.13354,-23.32146915,15.15279859,-2809.786873,0.00453868628,142,152,11,R134aDet,0
21.31979737,-23.32146915,15.15279859,-2809.786873,-22.75315323,14.49826044,-2810.138818,0.009775769644,142,152,11,R134aDet,0
21.33171324,-22.75315323,14.49826044,-2810.138818,-22.89588153,14.66239227,-2810.257466,0.008704713723,142,152,11,R134aDet,0
21.31979737,-23.32146915,15.15279859,-2809.786873,-23.33541331,15.15206303,-2809.808462,0.002398839406,142,186,11,R134aDet,0
21.29151481,-23.15702791,14.51861169,-2807.163913,-23.19657921,14.56115617,-2807.14991,0.003922040469,142,185,11,R134aDet,0
21.23412061,-23.36001634,7.712200751,-2804.228002,-23.33593843,7.702812141,-2804.235261,0.002460465629,142,184,11,R134aDet,0
21.20911385,-24.72213461,5.223963337,-2801.865198,-24.74017762,5.221855132,-2801.870518,0.001998560493,142,183,11,R134aDet,0
