# eventID  Edep_gas_total[MeV]  Nsteps_in_gas  Ntracks_in_gas
131 0.5543906123 37 18

t0[ns],x0[mm],y0[mm],z0[mm],x1[mm],y1[mm],z1[mm],Edep[MeV],event_id,track_id,pdg,volume_name,volume_copyNo
21.01623475,2.711445056,34.96657116,-2800,2.680594669,35.54702264,-2820.861557,0.0114012171,131,1,13,R134aDet,0
21.08584969,2.680594669,35.54702264,-2820.861557,2.654022132,36.04424467,-2838.725952,0.008694175075,131,1,13,R134aDet,0
21.14546312,2.654022132,36.04424467,-2838.725952,2.629670714,36.50387602,-2855.242085,0.007496180266,131,1,13,R134aDet,0
21.20057741,2.629670714,36.50387602,-2855.242085,2.618837851,36.70774617,-2862.570293,0.003651106278,131,1,13,R134aDet,0
21.22503161,2.618837851,36.70774617,-2862.570293,2.483868788,39.2545178,-2954.120333,0.05780594453,131,1,13,R134aDet,0
21.5305337,2.483868788,39.2545178,-2954.120333,2.451303466,39.87004394,-2976.259711,0.01504908084,131,1,13,R134aDet,0
21.60441267,2.451303466,39.87004394,-2976.259711,2.38550737,41.10704323,-3020.759616,0.02699565784,131,1,13,R134aDet,0
21.75290858,2.38550737,41.10704323,-3020.759616,2.329691621,42.16970108,-3058.951176,0.0244855354,131,1,13,R134aDet,0
21.88035368,2.329691621,42.16970108,-3058.951176,2.219705418,44.26299013,-3134.170631,0.04437848002,131,1,13,R134aDet,0
22.13136075,2.219705418,44.26299013,-3134.170631,2.19498389,44.73264046,-3151.035872,0.01035367108,131,1,13,R134aDet,0
22.18764003,2.19498389,44.73264046,-3151.035872,2.180439205,45.00852794,-3160.946001,0.0043930744,131,1,13,R134aDet,0
22.22071011,2.180439205,45.00852794,-3160.946001,2.123042962,46.09610002,-3200,0.0211948271,131,1,13,R134aDet,0
22.684733,1.975594798,48.87986978,-3300,1.629603981,55.4249979,-3535.100916,0.1374089306,131,1,13,R134aDet,1
23.46926421,1.629603981,55.4249979,-3535.100916,1.61193076,55.75929964,-3547.093391,0.006673107527,131,1,13,R134aDet,1
23.50928312,1.61193076,55.75929964,-3547.093391,1.597007132,56.04181856,-3557.226511,0.007530174477,131,1,13,R134aDet,1
23.54309735,1.597007132,56.04181856,-3557.226511,1.574777778,56.45891149,-3572.188403,0.01205349493,131,1,13,R134aDet,1
23.59302521,1.574777778,56.45891149,-3572.188403,1.38341019,60.02255156,-3700,0.0754507239,131,1,13,R134aDet,1
23.59302521,1.574777778,56.45891149,-3572.188403,1.625880179,56.44124912,-3572.192233,0.00370859742,131,193,11,R134aDet,1
23.54309735,1.597007132,56.04181856,-3557.226511,2.041821049,56.07181576,-3557.274792,0.01206506449,131,192,11,R134aDet,1
23.50928312,1.61193076,55.75929964,-3547.093391,1.670498653,55.75136052,-3547.097354,0.003902586942,131,191,11,R134aDet,1
23.46926421,1.629603981,55.4249979,-3535.100916,1.610866714,55.52975984,-3535.10572,0.005436739211,131,190,11,R134aDet,1
22.22071011,2.180439205,45.00852794,-3160.946001,2.178099768,44.99723441,-3160.946751,0.001476374815,131,187,11,R134aDet,0
22.18764003,2.19498389,44.73264046,-3151.035872,2.170780571,44.74786872,-3151.036842,0.00255443151,131,186,11,R134aDet,0
22.13136075,2.219705418,44.26299013,-3134.170631,2.229065096,44.25611329,-3134.171279,0.001482273852,131,185,11,R134aDet,0
21.88035368,2.329691621,42.16970108,-3058.951176,2.318188615,42.14509051,-3058.953185,0.002481788609,131,184,11,R134aDet,0
21.75290858,2.38550737,41.10704323,-3020.759616,2.377419501,41.09288825,-3020.760688,0.001827427887,131,183,11,R134aDet,0
21.60441267,2.451303466,39.87004394,-2976.259711,3.177019418,40.26503364,-2976.356756,0.009368597327,131,182,11,R134aDet,0
21.61538766,3.177019418,40.26503364,-2976.356756,3.247168365,40.22403598,-2976.542654,0.00779343991,131,182,11,R134aDet,0
21.5305337,2.483868788,39.2545178,-2954.120333,2.468520843,39.25921813,-2954.120855,0.001808335071,131,181,11,R134aDet,0
21.22503161,2.618837851,36.70774617,-2862.570293,2.626259201,36.73927547,-2862.571105,0.002747651519,131,180,11,R134aDet,0
21.20057741,2.629670714,36.50387602,-2855.242085,2.623080339,36.51573883,-2855.242287,0.001630441065,131,179,11,R134aDet,0
21.14546312,2.654022132,36.04424467,-2838.725952,2.60869199,36.14097233,-2838.732776,0.0003330798689,131,178,11,R134aDet,0
21.14747388,2.60869199,36.14097233,-2838.732776,2.57223993,36.26277045,-2838.706973,0.006072265723,131,178,11,R134aDet,0
21.14747388,2.60869199,36.14097233,-2838.732776,2.605206747,36.14339041,-2838.748841,0.001846376259,131,197,11,R134aDet,0
21.08584969,2.680594669,35.54702264,-2820.861557,2.920967441,35.39122924,-2820.898433,0.002104959603,131,177,11,R134aDet,0
21.09022765,2.920967441,35.39122924,-2820.898433,3.043875174,35.18362878,-2820.876069,0.008597968513,131,177,11,R134aDet,0
21.09022765,2.920967441,35.39122924,-2820.898433,2.911871268,35.38776462,-2820.879646,0.002136831278,131,198,11,R134aDet,0
