# eventID  Edep_gas_total[MeV]  Nsteps_in_gas  Ntracks_in_gas
140 0.5969348959 35 17

t0[ns],x0[mm],y0[mm],z0[mm],x1[mm],y1[mm],z1[mm],Edep[MeV],event_id,track_id,pdg,volume_name,volume_copyNo
21.01496283,6.260142584,2.319649355,-2800,6.455872331,2.44347516,-2830.326949,0.02038479022,140,1,13,R134aDet,0
21.11612735,6.455872331,2.44347516,-2830.326949,6.474611947,2.455312415,-2833.231926,0.00235641389,140,1,13,R134aDet,0
21.12581776,6.474611947,2.455312415,-2833.231926,7.326764802,2.993423676,-2965.350874,0.08547171631,140,1,13,R134aDet,0
21.56653959,7.326764802,2.993423676,-2965.350874,8.283916321,3.598163954,-3114.272535,0.09961006157,140,1,13,R134aDet,0
22.06331174,8.283916321,3.598163954,-3114.272535,8.795298356,3.922225872,-3193.988767,0.05196359382,140,1,13,R134aDet,0
22.32922874,8.795298356,3.922225872,-3193.988767,8.833836291,3.94685239,-3200,0.002140134616,140,1,13,R134aDet,0
22.68286051,9.475095339,4.356641034,-3300,9.761260887,4.539689114,-3344.650337,0.03015373309,140,1,13,R134aDet,1
22.8318049,9.761260887,4.539689114,-3344.650337,9.830442414,4.583737157,-3355.43407,0.006504293731,140,1,13,R134aDet,1
22.86777722,9.830442414,4.583737157,-3355.43407,10.38826572,4.938267999,-3442.273075,0.05804435062,140,1,13,R134aDet,1
23.15745437,10.38826572,4.938267999,-3442.273075,10.45675544,4.981807364,-3452.917981,0.008526308781,140,1,13,R134aDet,1
23.1929636,10.45675544,4.981807364,-3452.917981,10.50777006,5.014291406,-3460.850451,0.005174051127,140,1,13,R134aDet,1
23.2194247,10.50777006,5.014291406,-3460.850451,10.5582167,5.046451945,-3468.698519,0.006383676015,140,1,13,R134aDet,1
23.24560425,10.5582167,5.046451945,-3468.698519,10.93928007,5.288856698,-3527.907169,0.04009053715,140,1,13,R134aDet,1
23.44311222,10.93928007,5.288856698,-3527.907169,11.08929109,5.384734129,-3551.26225,0.0158879957,140,1,13,R134aDet,1
23.52101999,11.08929109,5.384734129,-3551.26225,11.84624654,5.868528243,-3668.942374,0.08715681209,140,1,13,R134aDet,1
23.91357687,11.84624654,5.868528243,-3668.942374,11.84741022,5.869276337,-3669.123127,1.553629153e-05,140,1,13,R134aDet,1
23.91417983,11.84741022,5.869276337,-3669.123127,11.93968613,5.928660608,-3683.461898,0.006398400712,140,1,13,R134aDet,1
23.96201105,11.93968613,5.928660608,-3683.461898,12.04619479,5.997171456,-3700,0.007219250079,140,1,13,R134aDet,1
23.96201105,11.93968613,5.928660608,-3683.461898,11.9622315,5.924731468,-3683.46284,0.002240249375,140,178,11,R134aDet,1
23.91417983,11.84741022,5.869276337,-3669.123127,11.89605473,5.815276248,-3669.127801,0.004389313211,140,177,11,R134aDet,1
23.91357687,11.84624654,5.868528243,-3668.942374,11.74716356,5.926760472,-3668.951343,0.005682961568,140,176,11,R134aDet,1
23.52101999,11.08929109,5.384734129,-3551.26225,11.08135805,5.211352249,-3551.277548,0.007161191385,140,175,11,R134aDet,1
23.44311222,10.93928007,5.288856698,-3527.907169,11.0542738,4.684960402,-3527.981979,0.009576801563,140,174,11,R134aDet,1
23.45198791,11.0542738,4.684960402,-3527.981979,11.13765591,4.709475019,-3527.978407,0.004851595905,140,174,11,R134aDet,1
23.24560425,10.5582167,5.046451945,-3468.698519,10.5322269,5.024645809,-3468.70056,0.002825704162,140,173,11,R134aDet,1
23.2194247,10.50777006,5.014291406,-3460.850451,10.58257641,4.980868132,-3460.85566,0.004696336604,140,172,11,R134aDet,1
23.1929636,10.45675544,4.981807364,-3452.917981,10.4651943,4.946227558,-3452.920038,0.002952145532,140,171,11,R134aDet,1
23.15745437,10.38826572,4.938267999,-3442.273075,10.38328824,4.947820417,-3442.273469,0.001414060263,140,170,11,R134aDet,1
22.86777722,9.830442414,4.583737157,-3355.43407,9.83787548,4.573175547,-3355.434573,0.001581989163,140,169,11,R134aDet,1
22.8318049,9.761260887,4.539689114,-3344.650337,9.755936966,4.560548455,-3344.651275,0.002160298414,140,168,11,R134aDet,1
22.32922874,8.795298356,3.922225872,-3193.988767,8.763539898,4.010448322,-3193.995211,0.005067293636,140,167,11,R134aDet,0
22.06331174,8.283916321,3.598163954,-3114.272535,8.299054484,3.623919366,-3114.273847,0.002621451088,140,166,11,R134aDet,0
21.56653959,7.326764802,2.993423676,-2965.350874,7.331007555,2.98379236,-2965.351275,0.001393988272,140,165,11,R134aDet,0
21.12581776,6.474611947,2.455312415,-2833.231926,6.489338047,2.463056968,-2833.232507,0.001848596324,140,164,11,R134aDet,0
21.11612735,6.455872331,2.44347516,-2830.326949,6.446855324,2.479735828,-2830.32888,0.002989263613,140,163,11,R134aDet,0
