# eventID  Edep_gas_total[MeV]  Nsteps_in_gas  Ntracks_in_gas
90 0.5727881144 46 19

t0[ns],x0[mm],y0[mm],z0[mm],x1[mm],y1[mm],z1[mm],Edep[MeV],event_id,track_id,pdg,volume_name,volume_copyNo
21.01541735,-21.97847937,4.229691644,-2800,-22.19758787,4.256131675,-2812.790777,0.01038267425,90,1,13,R134aDet,0
21.05809004,-22.19758787,4.256131675,-2812.790777,-24.47441256,4.530290074,-2945.646839,0.08374902428,90,1,13,R134aDet,0
21.50132547,-24.47441256,4.530290074,-2945.646839,-25.10002651,4.605636854,-2982.056657,0.02064970807,90,1,13,R134aDet,0
21.62279629,-25.10002651,4.605636854,-2982.056657,-27.17631268,4.855089077,-3102.789691,0.07815807565,90,1,13,R134aDet,0
22.0255872,-27.17631268,4.855089077,-3102.789691,-28.51484719,5.014834614,-3180.773239,0.04996278752,90,1,13,R134aDet,0
22.28575664,-28.51484719,5.014834614,-3180.773239,-28.53403342,5.017140278,-3181.889325,0.0004107205944,90,1,13,R134aDet,0
22.28948014,-28.53403342,5.017140278,-3181.889325,-28.84412183,5.054394696,-3199.923189,0.008847119717,90,1,13,R134aDet,0
22.34964491,-28.84412183,5.054394696,-3199.923189,-28.8454421,5.054553899,-3200,4.585087997e-05,90,1,13,R134aDet,0
22.68352226,-30.56430696,5.261820844,-3300,-30.90306966,5.302307425,-3319.715445,0.007758827061,90,1,13,R134aDet,1
22.74929713,-30.90306966,5.302307425,-3319.715445,-30.96247637,5.30939428,-3323.169624,0.003881472823,90,1,13,R134aDet,1
22.760821,-30.96247637,5.30939428,-3323.169624,-31.40924117,5.36266049,-3349.150457,0.01591100519,90,1,13,R134aDet,1
22.84749854,-31.40924117,5.36266049,-3349.150457,-32.05519919,5.43945888,-3386.711272,0.02646778289,90,1,13,R134aDet,1
22.97280935,-32.05519919,5.43945888,-3386.711272,-33.66840644,5.628950984,-3480.455518,0.05325720115,90,1,13,R134aDet,1
23.28556,-33.66840644,5.628950984,-3480.455518,-33.95835884,5.663455398,-3497.314004,0.01056566469,90,1,13,R134aDet,1
23.34180347,-33.95835884,5.663455398,-3497.314004,-34.55940014,5.735065535,-3532.260573,0.02129579716,90,1,13,R134aDet,1
23.4583926,-34.55940014,5.735065535,-3532.260573,-35.32456348,5.825731283,-3576.781731,0.02768122632,90,1,13,R134aDet,1
23.60692456,-35.32456348,5.825731283,-3576.781731,-36.98133198,6.02163401,-3673.228753,0.06053931078,90,1,13,R134aDet,1
