# eventID  Edep_gas_total[MeV]  Nsteps_in_gas  Ntracks_in_gas
152 0.5848464339 30 14

t0[ns],x0[mm],y0[mm],z0[mm],x1[mm],y1[mm],z1[mm],Edep[MeV],event_id,track_id,pdg,volume_name,volume_copyNo
21.01611258,-14.7238108,31.16620515,-2800,-14.82967482,31.38592738,-2809.791649,0.006086279374,152,1,13,R134aDet,0
21.04878471,-14.82967482,31.38592738,-2809.791649,-15.81846326,33.43837961,-2901.273519,0.0600376396,152,1,13,R134aDet,0
21.35403534,-15.81846326,33.43837961,-2901.273519,-16.19151297,34.2132457,-2935.832031,0.02312928572,152,1,13,R134aDet,0
21.46934784,-16.19151297,34.2132457,-2935.832031,-17.36252293,36.64411131,-3044.283126,0.06948440336,152,1,13,R134aDet,0
21.83122003,-17.36252293,36.64411131,-3044.283126,-18.46005225,38.92186546,-3145.912537,0.05659784093,152,1,13,R134aDet,0
22.17033009,-18.46005225,38.92186546,-3145.912537,-19.04401728,40.13281967,-3200,0.03201550923,152,1,13,R134aDet,0
22.68447818,-20.12244112,42.37068211,-3300,-20.66469074,43.49645755,-3350.295841,0.0287295343,152,1,13,R134aDet,1
22.85230176,-20.66469074,43.49645755,-3350.295841,-22.03659925,46.33950912,-3477.325687,0.09030413744,152,1,13,R134aDet,1
23.27616595,-22.03659925,46.33950912,-3477.325687,-22.81971475,47.96130457,-3549.791039,0.04505035694,152,1,13,R134aDet,1
23.51796322,-22.81971475,47.96130457,-3549.791039,-24.02329734,50.4490101,-3660.860459,0.07041725789,152,1,13,R134aDet,1
23.88857208,-24.02329734,50.4490101,-3660.860459,-24.13800309,50.68604737,-3671.454029,0.005902162578,152,1,13,R134aDet,1
23.92391996,-24.13800309,50.68604737,-3671.454029,-24.21634902,50.84801445,-3678.690123,0.005104241896,152,1,13,R134aDet,1
23.94806486,-24.21634902,50.84801445,-3678.690123,-24.44694842,51.32482668,-3700,0.01649851792,152,1,13,R134aDet,1
23.94806486,-24.21634902,50.84801445,-3678.690123,-24.51279487,51.51193548,-3678.762445,0.01047741899,152,173,11,R134aDet,1
23.9580702,-24.51279487,51.51193548,-3678.762445,-24.4796051,51.60802475,-3678.788928,0.005394189669,152,173,11,R134aDet,1
23.92391996,-24.13800309,50.68604737,-3671.454029,-24.10688986,50.64564277,-3671.458298,0.003587465601,152,172,11,R134aDet,1
23.88857208,-24.02329734,50.4490101,-3660.860459,-23.99077892,50.47470805,-3660.862547,0.003175927934,152,171,11,R134aDet,1
23.51796322,-22.81971475,47.96130457,-3549.791039,-22.79522493,47.96180123,-3549.792465,0.002333487557,152,170,11,R134aDet,1
23.27616595,-22.03659925,46.33950912,-3477.325687,-22.0877386,46.33555918,-3477.328265,0.003594850095,152,169,11,R134aDet,1
22.85230176,-20.66469074,43.49645755,-3350.295841,-20.69407813,43.42778775,-3350.302003,0.00446103241,152,168,11,R134aDet,1
22.17033009,-18.46005225,38.92186546,-3145.912537,-18.44581366,38.91804691,-3145.913381,0.001717402223,152,166,11,R134aDet,0
21.83122003,-17.36252293,36.64411131,-3044.283126,-17.37848467,36.66384291,-3044.283735,0.00238091212,152,165,11,R134aDet,0
21.46934784,-16.19151297,34.2132457,-2935.832031,-16.19598115,34.42447153,-2935.84589,0.007980085026,152,164,11,R134aDet,0
21.35403534,-15.81846326,33.43837961,-2901.273519,-15.75208523,33.44642069,-2901.278339,0.004187848397,152,163,11,R134aDet,0
21.04878471,-14.82967482,31.38592738,-2809.791649,-14.97789473,32.89443802,-2809.998124,0.007288594503,152,162,11,R134aDet,0
21.06532639,-14.97789473,32.89443802,-2809.998124,-15.09274593,33.44654493,-2810.594579,0.004693102049,152,162,11,R134aDet,0
21.0756679,-15.09274593,33.44654493,-2810.594579,-15.01081336,33.554711,-2810.664973,0.0005160655095,152,162,11,R134aDet,0
21.07802987,-15.01081336,33.554711,-2810.664973,-14.93996194,33.77606936,-2810.839805,0.009508677922,152,162,11,R134aDet,0
21.07802987,-15.01081336,33.554711,-2810.664973,-15.01234533,33.5401203,-2810.684251,0.002315981899,152,180,11,R134aDet,0
21.0756679,-15.09274593,33.44654493,-2810.594579,-15.09748994,33.45792371,-2810.582789,0.001876224796,152,179,11,R134aDet,0
